Date,Team,away_basic_MP,away_basic_FG,away_basic_FGA,away_basic_FG%,away_basic_3P,away_basic_3PA,away_basic_3P%,away_basic_FT,away_basic_FTA,away_basic_FT%,away_basic_ORB,away_basic_DRB,away_basic_TRB,away_basic_AST,away_basic_STL,away_basic_BLK,away_basic_TOV,away_basic_PF,away_basic_PTS,away_advanced_MP,away_advanced_TS%,away_advanced_eFG%,away_advanced_3PAr,away_advanced_FTr,away_advanced_ORB%,away_advanced_DRB%,away_advanced_TRB%,away_advanced_AST%,away_advanced_STL%,away_advanced_BLK%,away_advanced_TOV%,away_advanced_USG%,away_advanced_ORtg,away_advanced_DRtg
2024-11-08,Phoenix Suns,240,43,86,0.5,15,39,0.385,13,18,0.722,11,26,37,26,6,2,9,18,114,240,0.607,0.587,0.453,0.209,26.2,76.5,48.7,60.5,6.7,4.3,8.7,100.0,126.6,125.5
2024-11-08,Milwaukee Bucks,240,36,83,0.434,7,30,0.233,15,23,0.652,11,30,41,20,1,5,12,16,94,240,0.505,0.476,0.361,0.277,24.4,68.2,46.1,55.6,1.1,11.1,11.4,100.0,101.5,125.3
2024-11-08,Washington Wizards,240,38,93,0.409,9,35,0.257,19,23,0.826,11,30,41,27,14,8,18,27,104,240,0.504,0.457,0.376,0.247,22.9,69.8,45.1,71.1,13.0,14.8,14.9,100.0,96.2,118.4
2024-11-08,Houston Rockets,240,39,90,0.433,11,30,0.367,18,26,0.692,14,34,48,19,7,3,17,18,107,240,0.527,0.494,0.333,0.289,29.2,82.9,53.9,48.7,6.9,5.7,14.4,100.0,105.1,123.7
2024-11-08,Miami Heat,240,46,94,0.489,20,43,0.465,10,13,0.769,9,24,33,33,11,1,14,19,122,240,0.612,0.596,0.457,0.138,21.4,80.0,45.8,71.7,10.9,2.2,12.3,100.0,120.7,133.6
2024-11-08,Portland Trail Blazers,240,39,91,0.429,6,25,0.24,18,24,0.75,12,25,37,13,11,7,17,17,102,240,0.502,0.462,0.275,0.264,23.5,71.4,43.0,33.3,10.4,14.9,14.3,100.0,96.3,119.9
2024-11-08,Philadelphia 76ers,240,39,96,0.406,13,39,0.333,15,23,0.652,13,31,44,28,6,4,8,14,106,240,0.499,0.474,0.406,0.24,24.5,86.1,49.4,71.8,6.1,8.0,7.0,100.0,108.3,118.5
2024-11-08,Los Angeles Clippers,240,36,81,0.444,14,30,0.467,21,23,0.913,12,36,48,20,7,2,21,21,107,240,0.587,0.531,0.37,0.284,28.6,87.8,57.8,55.6,7.2,3.8,18.7,100.0,110.5,101.2
2024-11-09,Utah Jazz,240,38,82,0.463,10,33,0.303,25,35,0.714,9,36,45,23,13,4,18,20,111,240,0.57,0.524,0.402,0.427,22.5,85.7,54.9,60.5,12.5,10.5,15.6,100.0,106.3,105.4
2024-11-09,Chicago Bulls,240,46,92,0.5,13,39,0.333,20,23,0.87,13,34,47,30,12,6,18,18,125,240,0.612,0.571,0.424,0.25,31.0,77.3,54.7,65.2,11.6,10.0,15.0,100.0,120.6,109.0
2024-11-09,Brooklyn Nets,240,34,76,0.447,15,43,0.349,17,18,0.944,10,26,36,21,4,2,20,14,100,240,0.596,0.546,0.566,0.237,25.6,86.7,52.2,61.8,4.3,4.3,19.2,100.0,108.4,113.9
2024-11-09,Toronto Raptors,240,40,95,0.421,11,37,0.297,12,21,0.571,12,32,44,26,8,5,10,23,103,240,0.494,0.479,0.389,0.221,23.1,82.1,48.4,65.0,8.2,10.0,8.8,100.0,105.8,107.8
2024-11-10,Houston Rockets,240,38,93,0.409,7,34,0.206,18,24,0.75,17,36,53,19,10,5,12,21,101,240,0.488,0.446,0.366,0.258,32.7,76.6,53.5,50.0,10.3,10.0,10.4,100.0,103.8,101.8
2024-11-10,Boston Celtics,240,35,86,0.407,19,50,0.38,24,27,0.889,8,34,42,27,5,2,12,16,113,240,0.577,0.517,0.581,0.314,18.2,87.2,50.6,77.1,5.1,4.1,10.9,100.0,115.6,109.5
2024-11-10,New York Knicks,240,46,83,0.554,7,25,0.28,22,27,0.815,8,31,39,23,5,3,14,20,121,240,0.638,0.596,0.301,0.325,22.9,86.1,54.9,50.0,5.0,7.1,12.9,100.0,120.8,131.8
2024-11-10,Washington Wizards,240,33,72,0.458,10,33,0.303,18,25,0.72,7,30,37,20,4,7,17,25,94,240,0.566,0.528,0.458,0.347,19.4,66.7,45.7,60.6,4.3,16.3,17.0,100.0,101.0,130.1
2024-11-10,Miami Heat,240,34,77,0.442,11,31,0.355,16,22,0.727,6,37,43,18,14,9,23,20,95,240,0.548,0.513,0.403,0.286,16.2,69.8,47.8,52.9,14.2,20.9,21.0,100.0,96.2,95.2
2024-11-10,Golden State Warriors,240,45,89,0.506,21,43,0.488,16,23,0.696,13,33,46,35,8,3,15,26,127,240,0.641,0.624,0.483,0.258,32.5,70.2,52.9,77.8,8.1,4.9,13.1,100.0,129.1,117.9
2024-11-10,Charlotte Hornets,265,36,95,0.379,14,54,0.259,19,22,0.864,12,38,50,22,10,5,21,22,105,265,0.502,0.453,0.568,0.232,27.3,82.6,55.6,61.1,9.5,9.8,16.7,100.0,99.7,101.6
2024-11-10,Dallas Mavericks,240,48,90,0.533,10,33,0.303,14,19,0.737,10,32,42,29,7,5,10,17,120,240,0.61,0.589,0.367,0.211,23.8,71.1,48.3,60.4,7.3,8.3,9.2,100.0,124.5,126.6
2024-11-10,Sacramento Kings,265,50,102,0.49,11,37,0.297,16,19,0.842,8,49,57,23,7,3,15,20,127,265,0.575,0.544,0.363,0.186,16.7,86.0,54.3,46.0,6.1,6.3,12.0,100.0,110.8,103.0
2024-11-10,Memphis Grizzlies,240,47,85,0.553,16,43,0.372,24,28,0.857,10,41,51,32,15,13,23,17,134,240,0.688,0.647,0.506,0.329,27.0,71.9,54.3,68.1,13.6,22.4,19.1,100.0,121.4,80.6
2024-11-10,Toronto Raptors,240,37,82,0.451,10,29,0.345,19,22,0.864,12,28,40,26,2,2,18,23,103,240,0.562,0.512,0.354,0.268,34.3,73.7,54.8,70.3,2.2,4.1,16.4,100.0,112.8,134.7
2024-11-11,Cleveland Cavaliers,240,43,97,0.443,15,45,0.333,18,24,0.75,12,31,43,26,14,3,9,13,119,240,0.553,0.521,0.464,0.247,21.8,79.5,45.7,60.5,13.5,6.1,7.7,100.0,114.6,108.8
2024-11-11,Washington Wizards,240,36,88,0.409,11,31,0.355,9,13,0.692,8,26,34,21,14,5,19,17,92,240,0.491,0.472,0.352,0.148,16.3,60.5,37.0,58.3,13.9,7.8,16.9,100.0,91.4,106.3
2024-11-11,Brooklyn Nets,240,36,84,0.429,19,42,0.452,16,19,0.842,14,32,46,24,4,5,17,14,107,240,0.579,0.542,0.5,0.226,31.1,69.6,50.5,66.7,4.3,7.8,15.5,100.0,115.4,113.2
2024-11-11,Los Angeles Clippers,240,44,80,0.55,20,37,0.541,20,29,0.69,15,32,47,31,5,5,24,22,128,240,0.69,0.675,0.463,0.363,42.9,78.0,61.8,70.5,5.0,11.1,20.6,100.0,128.0,134.0
2024-11-11,Sacramento Kings,240,39,91,0.429,10,38,0.263,8,9,0.889,9,28,37,18,11,4,11,14,96,240,0.505,0.484,0.418,0.099,20.0,77.8,45.7,46.2,11.5,10.3,10.4,100.0,100.7,121.7
2024-11-12,Atlanta Hawks,240,50,99,0.505,10,32,0.313,7,13,0.538,19,25,44,35,16,2,16,17,117,240,0.559,0.556,0.323,0.131,40.4,80.6,56.4,70.0,16.2,6.7,13.3,100.0,118.7,117.7
2024-11-12,Miami Heat,265,47,101,0.465,17,45,0.378,10,13,0.769,12,31,43,25,14,3,12,22,121,265,0.567,0.55,0.446,0.129,22.6,67.4,43.4,53.2,13.3,5.4,10.1,100.0,115.1,117.0
2024-11-12,Charlotte Hornets,240,34,84,0.405,13,38,0.342,8,14,0.571,8,40,48,22,7,3,22,18,89,240,0.494,0.482,0.452,0.167,18.6,83.3,52.7,64.7,6.9,6.1,19.6,100.0,87.1,111.6
2024-11-12,New York Knicks,240,44,89,0.494,9,31,0.29,14,15,0.933,8,39,47,31,8,5,15,15,111,240,0.581,0.545,0.348,0.169,20.5,81.3,54.0,70.5,8.1,12.2,13.6,100.0,112.5,100.4
2024-11-12,Toronto Raptors,240,30,86,0.349,9,25,0.36,16,20,0.8,17,37,54,20,11,6,22,11,85,240,0.448,0.401,0.291,0.233,32.7,75.5,53.5,66.7,11.1,15.8,18.8,100.0,86.1,100.2
2024-11-12,Phoenix Suns,240,43,86,0.5,18,39,0.462,16,22,0.727,10,32,42,21,6,11,10,11,120,240,0.627,0.605,0.453,0.256,27.0,72.7,51.9,48.8,6.4,20.4,9.5,100.0,128.2,119.6
2024-11-12,Dallas Mavericks,240,44,84,0.524,11,34,0.324,18,24,0.75,8,32,40,26,6,1,18,23,117,240,0.619,0.589,0.405,0.286,20.0,64.0,44.4,59.1,5.9,1.9,16.0,100.0,115.9,118.8
2024-11-12,Minnesota Timberwolves,240,37,73,0.507,13,35,0.371,21,23,0.913,4,28,32,22,13,4,23,22,108,240,0.65,0.596,0.479,0.315,12.5,71.8,45.1,59.5,13.0,7.7,21.7,100.0,108.0,122.0
2024-11-13,Indiana Pacers,240,32,84,0.381,10,30,0.333,16,18,0.889,7,34,41,22,10,6,17,19,90,240,0.49,0.44,0.357,0.214,15.9,72.3,45.1,68.8,10.4,13.0,15.6,100.0,94.0,98.1
2024-11-13,Boston Celtics,240,50,93,0.538,22,46,0.478,17,24,0.708,12,33,45,35,7,6,8,17,139,240,0.671,0.656,0.495,0.258,27.9,91.7,57.0,70.0,7.2,16.7,7.2,100.0,143.7,117.8
2024-11-13,Chicago Bulls,240,44,82,0.537,14,36,0.389,22,27,0.815,7,33,40,31,10,6,18,17,124,240,0.66,0.622,0.439,0.329,18.9,76.7,50.0,70.5,9.6,10.5,16.1,100.0,119.3,118.3
2024-11-13,New Orleans Pelicans,240,34,86,0.395,9,37,0.243,11,17,0.647,21,37,58,21,3,4,24,15,88,240,0.471,0.448,0.43,0.198,44.7,88.1,65.2,61.8,3.2,8.2,20.4,100.0,94.1,113.3
2024-11-13,Cleveland Cavaliers,240,42,85,0.494,16,40,0.4,14,17,0.824,9,37,46,25,8,1,11,14,114,240,0.616,0.588,0.471,0.2,21.4,75.5,50.5,59.5,8.5,2.0,10.6,100.0,121.3,112.8
2024-11-13,Los Angeles Clippers,240,38,96,0.396,14,38,0.368,13,16,0.813,10,32,42,27,10,3,12,16,103,240,0.5,0.469,0.396,0.167,19.6,64.0,41.6,71.1,10.1,5.3,10.4,100.0,103.6,111.6
2024-11-13,Detroit Pistons,265,46,100,0.46,18,38,0.474,10,13,0.769,11,34,45,29,6,7,15,21,120,265,0.568,0.55,0.38,0.13,22.4,79.1,48.9,63.0,5.6,11.7,12.4,100.0,112.7,119.2
2024-11-13,Washington Wizards,240,49,95,0.516,18,44,0.409,14,16,0.875,11,30,41,27,5,5,18,23,130,240,0.637,0.611,0.463,0.168,26.2,78.9,51.3,55.1,4.8,10.4,15.0,100.0,123.6,132.1
2024-11-13,Memphis Grizzlies,240,42,89,0.472,12,33,0.364,27,33,0.818,12,29,41,28,11,6,14,25,123,240,0.594,0.539,0.371,0.371,25.5,80.6,49.4,66.7,10.5,13.6,11.9,100.0,116.9,121.7
2024-11-13,Minnesota Timberwolves,240,37,94,0.394,7,39,0.179,17,22,0.773,13,28,41,16,12,3,14,19,98,240,0.473,0.431,0.415,0.234,26.5,71.8,46.6,43.2,12.0,5.2,11.9,100.0,98.4,106.4
2024-11-13,Phoenix Suns,240,36,97,0.371,13,43,0.302,19,26,0.731,19,21,40,23,12,2,10,12,104,240,0.48,0.438,0.443,0.268,32.8,77.8,47.1,63.9,12.6,4.0,8.4,100.0,108.8,132.9
2024-11-14,Dallas Mavericks,240,43,85,0.506,12,39,0.308,15,20,0.75,11,19,30,25,11,10,17,18,113,240,0.602,0.576,0.459,0.235,31.4,54.3,42.9,58.1,11.7,19.6,15.3,100.0,119.7,121.9
2024-11-15,Miami Heat,240,45,87,0.517,15,42,0.357,19,23,0.826,4,32,36,27,16,1,10,12,124,240,0.638,0.603,0.483,0.264,11.4,80.0,48.0,60.0,15.8,2.0,9.3,100.0,122.5,109.6
2024-11-15,Philadelphia 76ers,240,29,72,0.403,10,31,0.323,18,21,0.857,6,28,34,19,10,3,18,23,86,240,0.529,0.472,0.431,0.292,15.8,71.8,44.2,65.5,10.9,7.3,18.1,100.0,94.2,107.3
2024-11-15,Detroit Pistons,240,39,95,0.411,8,38,0.211,13,20,0.65,14,42,56,24,8,8,14,16,99,240,0.477,0.453,0.4,0.211,28.0,71.2,51.4,61.5,7.9,12.1,11.9,100.0,98.1,94.1
2024-11-15,Washington Wizards,240,43,106,0.406,15,43,0.349,16,21,0.762,13,39,52,28,11,5,16,23,117,240,0.508,0.476,0.406,0.198,24.5,72.2,48.6,65.1,9.8,8.2,12.2,100.0,104.3,115.0
2024-11-15,Chicago Bulls,240,45,88,0.511,20,42,0.476,16,20,0.8,3,33,36,32,7,4,17,20,126,240,0.651,0.625,0.477,0.227,7.7,89.2,47.4,71.1,6.4,8.0,14.9,100.0,114.4,130.8
2024-11-15,Brooklyn Nets,240,39,89,0.438,19,46,0.413,25,28,0.893,10,27,37,27,8,2,9,22,122,240,0.602,0.545,0.517,0.315,21.3,77.1,45.1,69.2,8.2,4.4,8.2,100.0,124.8,126.9
2024-11-15,Los Angeles Lakers,240,44,88,0.5,14,31,0.452,18,23,0.783,10,31,41,27,10,3,12,11,120,240,0.611,0.58,0.352,0.261,25.6,73.8,50.6,61.4,10.4,7.0,10.9,100.0,125.1,119.8
2024-11-15,Los Angeles Clippers,240,34,90,0.378,10,40,0.25,26,33,0.788,13,38,51,12,6,6,15,15,104,240,0.498,0.433,0.444,0.367,25.0,80.9,51.5,35.3,5.8,11.8,12.6,100.0,100.3,120.6
2024-11-15,Denver Nuggets,240,37,87,0.425,10,37,0.27,10,11,0.909,5,33,38,26,10,1,8,16,94,240,0.512,0.483,0.425,0.126,11.4,66.0,40.4,70.3,10.9,1.9,8.0,100.0,102.0,109.6
2024-11-15,Phoenix Suns,240,22,75,0.293,9,37,0.243,30,40,0.75,11,39,50,17,6,4,17,20,83,240,0.448,0.353,0.493,0.533,21.6,75.0,48.5,77.3,6.3,7.8,15.5,100.0,87.3,104.1
2024-11-15,Memphis Grizzlies,240,42,103,0.408,7,42,0.167,27,33,0.818,18,36,54,22,8,11,15,21,118,240,0.502,0.442,0.408,0.32,30.0,72.0,49.1,52.4,7.2,21.2,11.3,100.0,106.2,110.7
2024-11-15,Minnesota Timberwolves,265,48,101,0.475,20,49,0.408,14,16,0.875,10,31,41,26,9,4,11,19,130,265,0.602,0.574,0.485,0.158,20.0,73.8,44.6,54.2,8.5,6.8,9.2,100.0,123.5,119.7
2024-11-16,Milwaukee Bucks,240,47,92,0.511,15,36,0.417,5,11,0.455,8,32,40,31,6,6,9,18,114,240,0.589,0.592,0.391,0.12,17.8,66.7,43.0,66.0,6.3,11.8,8.5,100.0,120.2,121.2
2024-11-16,Toronto Raptors,265,50,98,0.51,9,23,0.391,14,21,0.667,15,31,46,35,3,2,9,19,123,265,0.573,0.556,0.235,0.214,34.9,68.9,52.3,70.0,3.1,5.3,7.7,100.0,126.3,129.4
2024-11-16,Los Angeles Lakers,240,39,89,0.438,12,40,0.3,14,18,0.778,17,26,43,24,10,3,11,14,104,240,0.537,0.506,0.449,0.202,34.7,59.1,46.2,61.5,11.3,5.6,10.2,100.0,117.6,112.0
2024-11-16,San Antonio Spurs,240,28,88,0.318,11,40,0.275,26,30,0.867,13,32,45,21,10,9,12,17,93,240,0.459,0.381,0.455,0.341,24.5,71.1,45.9,75.0,10.2,14.3,10.6,100.0,94.4,111.7
2024-11-16,Utah Jazz,240,37,75,0.493,12,26,0.462,31,42,0.738,11,22,33,16,11,3,16,20,117,240,0.626,0.573,0.347,0.56,29.7,71.0,48.5,43.2,11.6,7.1,14.6,100.0,123.2,127.4
2024-11-17,Phoenix Suns,240,46,85,0.541,14,31,0.452,11,15,0.733,12,29,41,29,9,2,21,26,117,240,0.639,0.624,0.365,0.176,34.3,76.3,56.2,63.0,9.4,4.9,18.7,100.0,121.6,124.7
2024-11-17,Miami Heat,240,36,90,0.4,19,43,0.442,19,20,0.95,15,23,38,21,4,1,11,13,110,240,0.557,0.506,0.478,0.222,30.0,69.7,45.8,58.3,4.4,1.8,10.0,100.0,120.6,130.5
2024-11-17,Charlotte Hornets,240,42,103,0.408,20,52,0.385,10,12,0.833,17,23,40,34,12,6,10,23,114,240,0.526,0.505,0.505,0.117,30.4,71.9,45.5,81.0,12.2,12.8,8.5,100.0,116.2,130.4
2024-11-17,Denver Nuggets,240,35,84,0.417,10,31,0.323,10,14,0.714,6,33,39,23,9,5,15,12,90,240,0.499,0.476,0.369,0.167,14.6,76.7,46.4,65.7,9.3,9.6,14.3,100.0,93.1,108.6
2024-11-17,Atlanta Hawks,240,39,85,0.459,11,32,0.344,21,25,0.84,16,31,47,30,10,7,27,19,110,240,0.573,0.524,0.376,0.294,42.1,63.3,54.0,76.9,9.8,12.3,22.0,100.0,107.9,111.9
2024-11-17,Detroit Pistons,240,46,97,0.474,17,38,0.447,15,19,0.789,13,38,51,27,11,4,9,19,124,240,0.588,0.562,0.392,0.196,27.7,88.4,56.7,58.7,10.9,7.1,7.9,100.0,123.4,103.5
2024-11-17,Houston Rockets,240,55,105,0.524,10,34,0.294,23,32,0.719,14,52,66,34,8,9,11,18,143,240,0.6,0.571,0.324,0.305,29.2,80.0,58.4,61.8,7.0,17.6,8.5,100.0,125.0,93.5
2024-11-17,Brooklyn Nets,240,32,76,0.421,17,41,0.415,23,30,0.767,7,28,35,31,1,3,9,19,104,240,0.583,0.533,0.539,0.395,15.9,73.7,42.7,96.9,1.1,6.3,9.2,100.0,115.3,126.4
2024-11-17,Dallas Mavericks,240,40,84,0.476,11,27,0.407,30,36,0.833,18,35,53,18,4,5,16,20,121,240,0.606,0.542,0.321,0.429,45.0,83.3,64.6,45.0,4.2,11.1,13.8,100.0,127.1,125.0
2024-11-17,Utah Jazz,240,39,79,0.494,12,40,0.3,15,18,0.833,9,32,41,24,7,1,19,14,105,240,0.604,0.57,0.506,0.228,25.0,69.6,50.0,61.5,7.4,1.9,17.9,100.0,111.3,123.0
2024-11-18,Chicago Bulls,240,44,91,0.484,23,46,0.5,11,14,0.786,10,36,46,28,3,5,11,16,122,240,0.628,0.61,0.505,0.154,23.8,69.2,48.9,63.6,3.1,9.3,10.2,100.0,127.2,116.8
2024-11-18,Philadelphia 76ers,240,35,84,0.417,10,41,0.244,9,12,0.75,2,40,42,25,10,3,15,17,89,240,0.498,0.476,0.488,0.143,4.3,81.6,44.2,71.4,9.9,7.0,14.4,100.0,87.8,104.6
2024-11-18,Washington Wizards,240,43,91,0.473,11,33,0.333,9,16,0.563,12,29,41,23,5,3,10,19,106,240,0.541,0.533,0.363,0.176,26.1,80.6,50.0,53.5,5.3,5.9,9.3,100.0,111.6,141.1
2024-11-18,Indiana Pacers,240,44,99,0.444,15,40,0.375,16,20,0.8,12,20,32,29,17,5,11,19,119,240,0.552,0.52,0.404,0.202,25.0,66.7,41.0,65.9,16.4,9.4,9.3,100.0,114.8,125.4
2024-11-18,Houston Rockets,240,40,100,0.4,9,32,0.281,11,13,0.846,16,37,53,19,9,6,13,15,100,240,0.473,0.445,0.32,0.13,29.1,90.2,55.2,47.5,8.9,12.0,11.0,100.0,99.3,100.3
2024-11-18,Orlando Magic,240,39,76,0.513,11,29,0.379,20,25,0.8,8,30,38,28,5,7,11,19,109,240,0.626,0.586,0.382,0.329,21.6,65.2,45.8,71.8,5.7,16.7,11.2,100.0,123.5,112.1
2024-11-18,Atlanta Hawks,240,39,83,0.47,16,38,0.421,15,18,0.833,6,31,37,34,7,7,14,19,109,240,0.599,0.566,0.458,0.217,14.3,77.5,45.1,87.2,7.2,17.9,13.3,100.0,111.5,110.5
2024-11-18,Golden State Warriors,240,37,84,0.44,16,44,0.364,9,19,0.474,9,36,45,27,12,4,19,14,99,240,0.536,0.536,0.524,0.226,18.8,87.8,50.6,73.0,11.8,8.3,17.1,100.0,96.9,99.9
2024-11-19,Cleveland Cavaliers,240,46,93,0.495,10,29,0.345,15,17,0.882,12,29,41,30,4,3,7,15,117,240,0.582,0.548,0.312,0.183,26.7,76.3,49.4,65.2,4.3,6.7,6.5,100.0,124.9,128.1
2024-11-19,Charlotte Hornets,240,38,82,0.463,20,37,0.541,19,22,0.864,13,31,44,25,6,8,23,20,115,240,0.627,0.585,0.451,0.268,33.3,75.6,55.0,65.8,6.2,18.2,20.1,100.0,118.3,119.3
2024-11-19,Denver Nuggets,240,48,100,0.48,12,36,0.333,14,22,0.636,13,40,53,29,15,6,19,29,122,240,0.556,0.54,0.36,0.22,26.5,67.8,49.1,60.4,13.1,9.2,14.8,100.0,106.5,96.0
2024-11-19,New Orleans Pelicans,240,31,78,0.397,11,32,0.344,18,21,0.857,7,30,37,19,9,4,21,22,91,240,0.522,0.468,0.41,0.269,17.1,68.2,43.5,61.3,9.0,6.3,19.4,100.0,91.2,132.3
2024-11-19,Oklahoma City Thunder,240,41,100,0.41,16,53,0.302,6,7,0.857,13,34,47,24,16,4,14,18,104,240,0.504,0.49,0.53,0.07,25.5,81.0,50.5,58.5,15.7,10.8,12.0,100.0,102.3,108.2
2024-11-19,Utah Jazz,240,45,90,0.5,12,36,0.333,16,19,0.842,11,31,42,28,9,0,16,24,118,240,0.6,0.567,0.4,0.211,28.2,83.8,55.3,62.2,9.1,0.0,14.0,100.0,118.9,124.9
2024-11-20,New Orleans Pelicans,240,39,92,0.424,8,31,0.258,14,22,0.636,16,24,40,23,9,3,11,11,100,240,0.492,0.467,0.337,0.239,30.8,60.0,43.5,59.0,9.6,5.9,9.8,100.0,106.3,136.1
2024-11-20,Chicago Bulls,240,41,88,0.466,17,45,0.378,7,7,1.0,5,28,33,25,7,2,14,23,106,240,0.582,0.563,0.511,0.08,12.5,73.7,42.3,61.0,7.3,4.5,13.3,100.0,110.0,126.6
2024-11-20,Indiana Pacers,240,44,83,0.53,5,22,0.227,20,25,0.8,3,33,36,19,7,9,23,24,113,240,0.601,0.56,0.265,0.301,8.1,71.7,43.4,43.2,6.2,13.6,19.7,100.0,100.4,115.5
2024-11-20,Philadelphia 76ers,240,39,87,0.448,11,33,0.333,22,24,0.917,14,27,41,21,12,6,14,19,111,240,0.569,0.511,0.379,0.276,30.4,75.0,50.0,53.8,12.3,14.3,12.5,100.0,114.1,120.2
2024-11-20,Portland Trail Blazers,240,32,79,0.405,15,38,0.395,20,28,0.714,16,33,49,18,6,7,24,20,99,240,0.542,0.5,0.481,0.354,34.0,68.8,51.6,56.3,6.2,11.7,20.8,100.0,101.9,112.2
2024-11-20,Atlanta Hawks,240,35,105,0.333,12,45,0.267,15,24,0.625,21,44,65,27,9,5,17,17,97,240,0.42,0.39,0.429,0.229,31.8,83.0,54.6,77.1,8.1,8.2,12.8,100.0,87.7,108.5
2024-11-20,New York Knicks,240,50,86,0.581,19,39,0.487,19,21,0.905,10,31,41,30,10,0,15,15,138,240,0.724,0.692,0.453,0.244,30.3,73.8,54.7,60.0,10.1,0.0,13.6,100.0,139.8,123.6
2024-11-20,Orlando Magic,240,33,75,0.44,8,35,0.229,19,24,0.792,2,22,24,21,11,7,14,17,93,240,0.543,0.493,0.467,0.32,5.6,59.5,32.9,63.6,11.6,12.7,14.1,100.0,98.1,109.7
2024-11-21,Detroit Pistons,265,42,99,0.424,17,48,0.354,20,25,0.8,21,35,56,30,8,3,19,23,121,265,0.55,0.51,0.485,0.253,39.6,76.1,56.6,71.4,7.7,6.1,14.7,100.0,116.0,117.9
2024-11-21,Minnesota Timberwolves,240,33,80,0.413,12,35,0.343,27,33,0.818,10,30,40,16,12,5,17,24,105,240,0.555,0.488,0.438,0.413,23.3,75.0,48.2,48.5,12.4,10.2,15.2,100.0,108.4,113.6
2024-11-21,Utah Jazz,240,41,98,0.418,13,45,0.289,23,26,0.885,12,37,49,22,4,7,14,29,118,240,0.539,0.485,0.459,0.265,23.1,77.1,49.0,53.7,3.7,12.5,11.3,100.0,110.2,117.6
2024-11-21,Orlando Magic,240,43,91,0.473,15,40,0.375,18,21,0.857,15,33,48,31,8,5,17,25,119,240,0.594,0.555,0.44,0.231,35.7,78.6,57.1,72.1,8.2,8.9,14.5,100.0,121.7,120.7
2024-11-22,Brooklyn Nets,240,39,79,0.494,13,37,0.351,7,7,1.0,7,27,34,28,1,4,19,17,98,240,0.597,0.576,0.468,0.089,21.9,64.3,45.9,71.8,1.1,8.2,18.8,100.0,106.6,122.9
2024-11-22,Boston Celtics,240,36,85,0.424,11,46,0.239,25,32,0.781,10,33,43,22,11,7,12,19,108,240,0.545,0.488,0.541,0.376,20.8,76.7,47.3,61.1,10.9,11.3,10.8,100.0,106.6,94.8
2024-11-22,Golden State Warriors,240,39,87,0.448,12,37,0.324,22,29,0.759,14,38,52,27,5,5,17,19,112,240,0.561,0.517,0.425,0.333,31.8,74.5,54.7,69.2,5.1,9.4,14.6,100.0,114.2,110.1
2024-11-22,Atlanta Hawks,240,49,107,0.458,10,34,0.294,14,19,0.737,14,28,42,32,11,4,11,16,122,240,0.529,0.505,0.318,0.178,28.0,84.8,50.6,65.3,10.2,9.3,8.7,100.0,113.2,126.1
2024-11-22,Portland Trail Blazers,240,30,91,0.33,11,43,0.256,17,22,0.773,13,32,45,17,9,8,21,20,88,240,0.437,0.39,0.473,0.242,25.5,71.1,46.9,56.7,8.6,14.8,17.3,100.0,84.5,111.3
2024-11-22,Indiana Pacers,240,43,91,0.473,11,34,0.324,20,27,0.741,14,32,46,30,11,6,16,17,117,240,0.569,0.533,0.374,0.297,29.2,76.2,51.1,69.8,10.6,11.1,13.5,100.0,112.4,124.0
2024-11-22,Dallas Mavericks,240,46,91,0.505,10,27,0.37,21,27,0.778,12,32,44,24,11,5,13,22,123,240,0.598,0.56,0.297,0.297,30.8,68.1,51.2,52.2,11.0,8.2,11.2,100.0,122.7,119.7
2024-11-22,Sacramento Kings,240,32,83,0.386,7,35,0.2,17,24,0.708,8,40,48,19,5,8,15,13,88,240,0.47,0.428,0.422,0.289,15.7,78.4,47.1,59.4,5.0,15.4,13.8,100.0,88.6,104.7
2024-11-23,New York Knicks,240,39,100,0.39,17,51,0.333,11,12,0.917,11,29,40,25,10,10,9,19,106,240,0.503,0.475,0.51,0.12,20.4,76.3,43.5,64.1,9.9,18.9,7.9,100.0,104.8,119.7
2024-11-23,Detroit Pistons,240,35,75,0.467,13,33,0.394,17,22,0.773,10,24,34,16,7,8,17,21,100,240,0.59,0.553,0.44,0.293,27.0,58.5,43.6,45.7,7.8,16.7,16.7,100.0,111.6,123.9
2024-11-23,Memphis Grizzlies,240,55,96,0.573,19,42,0.452,13,20,0.65,13,36,49,38,5,4,14,18,142,240,0.677,0.672,0.438,0.208,34.2,78.3,58.3,69.1,4.8,7.3,11.8,100.0,136.9,126.3
2024-11-23,Portland Trail Blazers,240,34,90,0.378,18,44,0.409,18,23,0.783,16,37,53,16,5,12,18,26,104,240,0.519,0.478,0.489,0.256,35.6,72.5,55.2,47.1,5.2,20.7,15.2,100.0,108.3,102.1
2024-11-23,Charlotte Hornets,240,41,100,0.41,19,47,0.404,18,21,0.857,14,34,48,22,6,5,10,21,119,240,0.545,0.505,0.47,0.21,25.5,77.3,48.5,53.7,5.9,9.6,8.4,100.0,116.4,122.2
2024-11-23,Golden State Warriors,240,36,95,0.379,14,44,0.318,8,13,0.615,17,32,49,29,4,3,10,21,94,240,0.467,0.453,0.463,0.137,30.4,78.0,50.5,80.6,4.4,7.9,9.0,100.0,103.5,114.5
